  42.830         86.50	    13.153
  42.840         73.00	    12.083
  42.850         72.50	    12.042
  42.860         78.50	    12.530
  42.870         77.00	    12.410
  42.880         82.00	    12.806
  42.890         78.00	    12.490
  42.900         71.00	    11.916
  42.910         87.00	    13.191
  42.920         76.50	    12.369
  42.930         86.50	    13.153
  42.940         64.50	    11.358
  42.950         76.50	    12.369
  42.960         75.50	    12.288
  42.970         76.50	    12.369
  42.980         79.00	    12.570
  42.990         71.00	    11.916
  43.000         77.00	    12.410
  43.010         97.50	    13.964
  43.020         85.50	    13.077
  43.030         83.50	    12.923
  43.040         74.00	    12.166
  43.050         86.00	    13.115
  43.060         81.50	    12.767
  43.070         89.50	    13.379
  43.080        101.50	    14.248
  43.090         95.50	    13.820
  43.100         96.50	    13.892
  43.110        130.00	    16.125
  43.120        118.00	    15.362
  43.130        131.50	    16.217
  43.140        134.50	    16.401
  43.150        138.50	    16.643
  43.160        145.50	    17.059
  43.170        147.00	    17.146
  43.180        165.50	    18.193
  43.190        154.00	    17.550
  43.200        151.50	    17.407
  43.210        183.50	    19.157
  43.220        171.50	    18.520
  43.230        180.00	    18.974
  43.240        190.50	    19.519
  43.250        188.50	    19.416
  43.260        203.00	    20.149
  43.270        228.50	    21.378
  43.280        290.50	    24.104
  43.290        354.50	    26.627
  43.300        473.50	    30.773
  43.310        704.50	    37.537
  43.320       1047.00	    45.760
  43.330       1532.50	    55.362
  43.340       1959.00	    62.594
  43.350       2251.50	    67.104
  43.360       2230.50	    66.791
  43.370       1995.00	    63.166
  43.380       1555.50	    55.776
  43.390       1022.50	    45.222
  43.400        663.50	    36.428
  43.410        519.00	    32.218
  43.420        510.50	    31.953
  43.430        598.00	    34.583
  43.440        805.00	    40.125
  43.450       1011.00	    44.967
  43.460       1182.50	    48.631
  43.470       1221.50	    49.427
  43.480       1120.00	    47.329
  43.490        939.00	    43.336
  43.500        654.00	    36.166
  43.510        463.50	    30.447
  43.520        319.50	    25.278
  43.530        243.00	    22.045
  43.540        202.00	    20.100
  43.550        199.50	    19.975
  43.560        194.50	    19.723
  43.570        148.50	    17.234
  43.580        162.50	    18.028
  43.590        162.00	    18.000
  43.600        155.00	    17.607
  43.610        128.00	    16.000
  43.620        128.00	    16.000
  43.630        135.50	    16.462
  43.640        109.00	    14.765
  43.650        112.50	    15.000
  43.660        119.00	    15.427
  43.670         95.00	    13.784
  43.680        103.00	    14.353
  43.690         85.00	    13.038
  43.700         99.00	    14.071
  43.710        103.00	    14.353
  43.720         97.00	    13.928
  43.730         94.00	    13.711
  43.740         83.50	    12.923
  43.750         78.50	    12.530
  43.760         72.00	    12.000
  43.770         86.00	    13.115
  43.780         83.50	    12.923
  43.790         68.00	    11.662
  43.800         75.00	    12.247
  43.810         79.00	    12.570
  43.820         71.50	    11.958
  43.830         76.00	    12.329
  43.840         87.50	    13.229
  43.850         80.00	    12.649
  43.860         79.00	    12.570
  43.870         67.00	    11.576
  43.880         80.50	    12.689
  43.890         77.50	    12.450
  43.900         75.50	    12.288
  43.910         83.50	    12.923
  43.920         78.00	    12.490
  43.930         74.00	    12.166
  43.940         70.50	    11.874
  43.950         74.50	    12.207
  43.960         76.50	    12.369
  43.970         73.50	    12.124
  43.980         68.50	    11.705
  43.990         72.00	    12.000
  44.000         75.00	    12.247
  44.010         73.00	    12.083
  44.020         64.50	    11.358
  44.030         75.50	    12.288
  44.040         72.00	    12.000
  44.050         74.50	    12.207
  44.060         78.00	    12.490
  44.070         77.00	    12.410
  44.080         72.50	    12.042
  44.090         68.00	    11.662
  44.100         70.50	    11.874
  44.110         76.50	    12.369
  44.120         74.50	    12.207
  44.130         71.00	    11.916
  44.140         66.50	    11.533
  44.150         76.00	    12.329
  44.160         70.50	    11.874
  44.170         79.50	    12.610
  44.180         75.00	    12.247
  44.190         73.00	    12.083
  44.200         69.00	    11.747
  44.210         77.00	    12.410
  44.220         76.50	    12.369
  44.230         71.50	    11.958
  44.240         72.00	    12.000
  44.250         67.00	    11.576
  44.260         85.50	    13.077
  44.270         71.50	    11.958
  44.280         64.50	    11.358
  44.290         76.00	    12.329
  44.300         66.50	    11.533
  44.310         61.50	    11.091
  44.320         77.50	    12.450
  44.330         76.00	    12.329
  44.340         73.00	    12.083
  44.350         69.50	    11.790
  44.360         72.50	    12.042
  44.370         73.50	    12.124
  44.380         65.00	    11.402
  44.390         70.00	    11.832
  44.400         66.50	    11.533
  44.410         67.00	    11.576
  44.420         89.50	    13.379
  44.430         79.00	    12.570
  44.440         69.00	    11.747
  44.450         74.00	    12.166
  44.460         63.00	    11.225
  44.470         69.50	    11.790
  44.480         70.00	    11.832
  44.490         67.00	    11.576
  44.500         70.00	    11.832
  44.510         85.50	    13.077
  44.520         69.00	    11.747
  44.530         75.00	    12.247
  44.540         76.00	    12.329
  44.550         81.50	    12.767
  44.560         68.50	    11.705
  44.570         74.50	    12.207
  44.580         72.00	    12.000
  44.590         78.00	    12.490
  44.600         78.00	    12.490
  44.610         74.00	    12.166
  44.620         72.00	    12.000
  44.630         72.00	    12.000
  44.640         76.50	    12.369
  44.650         72.50	    12.042
  44.660         78.00	    12.490
  44.670         72.50	    12.042
  44.680         83.50	    12.923
  44.690         74.50	    12.207
  44.700         73.00	    12.083
  44.710         72.00	    12.000
  44.720         71.50	    11.958
  44.730         64.00	    11.314
  44.740         68.00	    11.662
  44.750         70.00	    11.832
  44.760         81.50	    12.767
  44.770         68.50	    11.705
  44.780         77.00	    12.410
  44.790         66.50	    11.533
  44.800         80.50	    12.689
  44.810         67.50	    11.619
  44.820         73.00	    12.083
  44.830         76.00	    12.329
  44.840         75.00	    12.247
  44.850         68.50	    11.705
  44.860         65.00	    11.402
  44.870         59.00	    10.863
  44.880         79.50	    12.610
  44.890         67.00	    11.576
  44.900         75.50	    12.288
  44.910         60.50	    11.000
  44.920         73.00	    12.083
  44.930         70.00	    11.832
  44.940         65.00	    11.402
  44.950         68.00	    11.662
  44.960         63.00	    11.225
  44.970         79.50	    12.610
  44.980         72.00	    12.000
  44.990         64.50	    11.358
  45.000         74.00	    12.166
  45.010         64.50	    11.358
  45.020         79.50	    12.610
  45.030         77.00	    12.410
  45.040         70.00	    11.832
  45.050         78.50	    12.530
  45.060         61.00	    11.045
  45.070         77.00	    12.410
  45.080         76.00	    12.329
  45.090         73.50	    12.124
  45.100         68.50	    11.705
  45.110         74.50	    12.207
  45.120         66.50	    11.533
  45.130         67.50	    11.619
  45.140         65.50	    11.446
  45.150         69.00	    11.747
  45.160         65.50	    11.446
  45.170         58.50	    10.817
  45.180         76.50	    12.369
  45.190         64.50	    11.358
  45.200         73.00	    12.083
  45.210         77.00	    12.410
  45.220         60.00	    10.954
  45.230         71.00	    11.916
  45.240         69.00	    11.747
  45.250         71.50	    11.958
  45.260         70.00	    11.832
  45.270         69.50	    11.790
  45.280         63.00	    11.225
  45.290         57.00	    10.677
  45.300         64.00	    11.314
  45.310         80.00	    12.649
  45.320         70.00	    11.832
  45.330         71.00	    11.916
  45.340         65.00	    11.402
  45.350         75.50	    12.288
  45.360         60.50	    11.000
  45.370         62.00	    11.136
  45.380         68.00	    11.662
  45.390         74.50	    12.207
  45.400         62.50	    11.180
  45.410         68.50	    11.705
  45.420         75.00	    12.247
  45.430         70.50	    11.874
  45.440         82.50	    12.845
  45.450         75.50	    12.288
  45.460         84.00	    12.961
  45.470         75.50	    12.288
  45.480         70.50	    11.874
  45.490         77.50	    12.450
  45.500         75.50	    12.288
  45.510         61.00	    11.045
  45.520         72.50	    12.042
  45.530         81.00	    12.728
  45.540         70.00	    11.832
  45.550         62.50	    11.180
  45.560         77.50	    12.450
  45.570         86.00	    13.115
  45.580         72.50	    12.042
  45.590         77.50	    12.450
  45.600         66.00	    11.489
  45.610         80.50	    12.689
  45.620         80.00	    12.649
  45.630         72.50	    12.042
  45.640         68.00	    11.662
  45.650         69.50	    11.790
  45.660         68.00	    11.662
  45.670         81.00	    12.728
  45.680         72.00	    12.000
  45.690         82.00	    12.806
  45.700         90.00	    13.416
  45.710         82.50	    12.845
  45.720         88.00	    13.266
  45.730         92.00	    13.565
  45.740         87.00	    13.191
  45.750         90.50	    13.454
  45.760         94.50	    13.748
  45.770         80.00	    12.649
  45.780         71.50	    11.958
  45.790         78.00	    12.490
  45.800         70.00	    11.832
  45.810         82.50	    12.845
  45.820         70.50	    11.874
  45.830         75.00	    12.247
  45.840         71.00	    11.916
  45.850         74.50	    12.207
  45.860         72.50	    12.042
  45.870         69.50	    11.790
  45.880         78.50	    12.530
  45.890         83.50	    12.923
  45.900         63.50	    11.269
  45.910         72.00	    12.000
  45.920         66.50	    11.533
  45.930         72.50	    12.042
  45.940         61.50	    11.091
  45.950         69.50	    11.790
  45.960         61.00	    11.045
  45.970         76.00	    12.329
  45.980         65.50	    11.446
  45.990         68.00	    11.662
  46.000         62.50	    11.180
  46.010         70.50	    11.874
  46.020         67.00	    11.576
  46.030         79.50	    12.610
  46.040         65.00	    11.402
  46.050         70.00	    11.832
  46.060         73.00	    12.083
  46.070         76.50	    12.369
  46.080         66.00	    11.489
  46.090         58.00	    10.770
  46.100         74.00	    12.166
  46.110         57.50	    10.724
  46.120         82.50	    12.845
  46.130         81.00	    12.728
  46.140         80.50	    12.689
  46.150         92.50	    13.601
  46.160         91.50	    13.528
  46.170         76.00	    12.329
  46.180         86.00	    13.115
  46.190         80.50	    12.689
  46.200         83.50	    12.923
  46.210         77.00	    12.410
  46.220         70.00	    11.832
  46.230         74.50	    12.207
  46.240         67.50	    11.619
  46.250         71.00	    11.916
  46.260         68.50	    11.705
  46.270         86.00	    13.115
  46.280         71.50	    11.958
  46.290         79.00	    12.570
  46.300         93.00	    13.638
  46.310         79.00	    12.570
  46.320         83.00	    12.884
  46.330         77.00	    12.410
  46.340         78.00	    12.490
  46.350         71.00	    11.916
  46.360         66.50	    11.533
  46.370         73.00	    12.083
  46.380         74.00	    12.166
  46.390         62.00	    11.136
  46.400         70.00	    11.832
  46.410         67.00	    11.576
  46.420         77.00	    12.410
  46.430         74.00	    12.166
  46.440         76.50	    12.369
  46.450         70.50	    11.874
  46.460         77.00	    12.410
  46.470         77.00	    12.410
  46.480         68.50	    11.705
  46.490         68.50	    11.705
  46.500         76.00	    12.329
  46.510         63.00	    11.225
  46.520         71.50	    11.958
  46.530         65.50	    11.446
  46.540         79.00	    12.570
  46.550         72.50	    12.042
  46.560         72.00	    12.000
  46.570         67.00	    11.576
  46.580         71.00	    11.916
  46.590         59.50	    10.909
  46.600         62.50	    11.180
  46.610         68.50	    11.705
  46.620         68.50	    11.705
  46.630         79.00	    12.570
  46.640         74.50	    12.207
  46.650         72.00	    12.000
  46.660         64.50	    11.358
  46.670         55.00	    10.488
  46.680         74.00	    12.166
  46.690         78.00	    12.490
  46.700         59.00	    10.863
  46.710         70.00	    11.832
  46.720         69.50	    11.790
  46.730         76.00	    12.329
  46.740         66.50	    11.533
  46.750         69.00	    11.747
  46.760         69.50	    11.790
  46.770         72.50	    12.042
  46.780         70.00	    11.832
  46.790         71.00	    11.916
  46.800         72.50	    12.042
  46.810         77.00	    12.410
  46.820         74.50	    12.207
  46.830         69.00	    11.747
  46.840         75.50	    12.288
  46.850         73.50	    12.124
  46.860         72.50	    12.042
  46.870         78.00	    12.490
  46.880         71.50	    11.958
  46.890         68.50	    11.705
  46.900         69.50	    11.790
  46.910         76.00	    12.329
  46.920         81.50	    12.767
  46.930         81.50	    12.767
  46.940         77.00	    12.410
  46.950         77.00	    12.410
  46.960         81.00	    12.728
  46.970         82.00	    12.806
  46.980         82.00	    12.806
  46.990         82.00	    12.806
  47.000         84.50	    13.000
  47.010         85.50	    13.077
  47.020         88.00	    13.266
  47.030         90.50	    13.454
  47.040         93.00	    13.638
  47.050         88.00	    13.266
  47.060         96.00	    13.856
  47.070         99.00	    14.071
  47.080        130.50	    16.155
  47.090        137.50	    16.583
  47.100        155.50	    17.635
  47.110        208.00	    20.396
  47.120        258.00	    22.716
  47.130        317.50	    25.199
  47.140        395.50	    28.125
  47.150        457.00	    30.232
  47.160        494.50	    31.448
  47.170        488.50	    31.257
  47.180        405.50	    28.478
  47.190        350.00	    26.458
  47.200        281.50	    23.728
  47.210        218.50	    20.905
  47.220        166.00	    18.221
  47.230        135.50	    16.462
  47.240        129.50	    16.093
  47.250        110.50	    14.866
  47.260        118.50	    15.395
  47.270        110.00	    14.832
  47.280         99.50	    14.107
  47.290         85.50	    13.077
  47.300        106.00	    14.560
  47.310         99.50	    14.107
  47.320         91.00	    13.491
  47.330         79.50	    12.610
  47.340         87.50	    13.229
  47.350         74.50	    12.207
  47.360         69.50	    11.790
  47.370         82.50	    12.845
  47.380         77.00	    12.410
  47.390         78.00	    12.490
  47.400         80.50	    12.689
  47.410         72.00	    12.000
  47.420         69.50	    11.790
  47.430         78.50	    12.530
  47.440         74.50	    12.207
  47.450         68.00	    11.662
  47.460         77.00	    12.410
  47.470         73.50	    12.124
  47.480         71.50	    11.958
  47.490         69.00	    11.747
  47.500         74.50	    12.207
  47.510         70.00	    11.832
  47.520         73.50	    12.124
  47.530         71.50	    11.958
  47.540         65.50	    11.446
  47.550         74.50	    12.207
  47.560         77.50	    12.450
  47.570         71.00	    11.916
  47.580         67.00	    11.576
  47.590         72.50	    12.042
  47.600         73.00	    12.083
  47.610         80.00	    12.649
  47.620         61.00	    11.045
  47.630         75.50	    12.288
  47.640         81.00	    12.728
  47.650         73.00	    12.083
  47.660         71.00	    11.916
  47.670         69.00	    11.747
  47.680         68.00	    11.662
  47.690         65.00	    11.402
  47.700         73.50	    12.124
  47.710         66.00	    11.489
  47.720         74.50	    12.207
  47.730         63.50	    11.269
  47.740         73.50	    12.124
  47.750         62.50	    11.180
  47.760         73.00	    12.083
  47.770         76.00	    12.329
  47.780         66.50	    11.533
  47.790         54.50	    10.440
  47.800         63.50	    11.269
  47.810         81.00	    12.728
  47.820         71.50	    11.958
  47.830         67.00	    11.576
  47.840         73.00	    12.083
  47.850         69.00	    11.747
  47.860         63.00	    11.225
  47.870         69.00	    11.747
  47.880         66.50	    11.533
  47.890         71.50	    11.958
  47.900         76.50	    12.369
  47.910         61.00	    11.045
  47.920         72.50	    12.042
  47.930         71.50	    11.958
  47.940         81.50	    12.767
  47.950         70.50	    11.874
  47.960         75.00	    12.247
  47.970         83.00	    12.884
  47.980         70.00	    11.832
  47.990         79.00	    12.570
  48.000         69.50	    11.790
  48.010         69.00	    11.747
  48.020         78.00	    12.490
  48.030         69.50	    11.790
  48.040         67.00	    11.576
  48.050         62.50	    11.180
  48.060         68.00	    11.662
  48.070         62.50	    11.180
  48.080         73.50	    12.124
  48.090         75.50	    12.288
  48.100         62.00	    11.136
  48.110         63.50	    11.269
  48.120         75.50	    12.288
  48.130         71.00	    11.916
  48.140         69.00	    11.747
  48.150         63.50	    11.269
  48.160         64.50	    11.358
  48.170         73.00	    12.083
  48.180         77.00	    12.410
  48.190         77.00	    12.410
  48.200         62.50	    11.180
  48.210         70.00	    11.832
  48.220         65.50	    11.446
  48.230         69.00	    11.747
  48.240         69.00	    11.747
  48.250         64.00	    11.314
  48.260         62.50	    11.180
  48.270         63.50	    11.269
  48.280         60.00	    10.954
  48.290         72.50	    12.042
  48.300         80.50	    12.689
  48.310         78.50	    12.530
  48.320         77.50	    12.450
  48.330         71.50	    11.958
  48.340         69.00	    11.747
  48.350         67.00	    11.576
  48.360         71.00	    11.916
  48.370         71.00	    11.916
  48.380         70.00	    11.832
  48.390         69.50	    11.790
  48.400         62.00	    11.136
  48.410         60.50	    11.000
  48.420         71.50	    11.958
  48.430         64.00	    11.314
  48.440         74.50	    12.207
  48.450         58.50	    10.817
  48.460         63.50	    11.269
  48.470         76.00	    12.329
  48.480         70.50	    11.874
  48.490         71.50	    11.958
  48.500         63.50	    11.269
  48.510         79.00	    12.570
  48.520         65.00	    11.402
  48.530         63.00	    11.225
  48.540         65.00	    11.402
  48.550         60.50	    11.000
  48.560         67.00	    11.576
  48.570         75.50	    12.288
  48.580         71.00	    11.916
  48.590         77.50	    12.450
  48.600         69.00	    11.747
  48.610         71.50	    11.958
  48.620         80.50	    12.689
  48.630         68.00	    11.662
  48.640         68.50	    11.705
  48.650         76.50	    12.369
  48.660         66.50	    11.533
  48.670         67.50	    11.619
  48.680         70.00	    11.832
  48.690         58.00	    10.770
  48.700         74.00	    12.166
  48.710         64.00	    11.314
  48.720         71.50	    11.958
  48.730         65.00	    11.402
  48.740         70.00	    11.832
  48.750         66.00	    11.489
  48.760         80.50	    12.689
  48.770         56.50	    10.630
  48.780         65.50	    11.446
  48.790         63.50	    11.269
  48.800         64.50	    11.358
  48.810         67.00	    11.576
  48.820         67.50	    11.619
  48.830         57.00	    10.677
  48.840         73.00	    12.083
  48.850         70.50	    11.874
  48.860         57.00	    10.677
  48.870         70.50	    11.874
  48.880         67.50	    11.619
  48.890         59.00	    10.863
  48.900         66.50	    11.533
  48.910         59.50	    10.909
  48.920         68.00	    11.662
  48.930         58.00	    10.770
  48.940         65.00	    11.402
  48.950         74.50	    12.207
  48.960         66.50	    11.533
  48.970         68.00	    11.662
  48.980         56.00	    10.583
  48.990         62.50	    11.180
  49.000         64.50	    11.358
  49.010         62.00	    11.136
  49.020         62.00	    11.136
  49.030         64.00	    11.314
  49.040         62.00	    11.136
  49.050         68.50	    11.705
  49.060         71.50	    11.958
  49.070         53.50	    10.344
  49.080         67.00	    11.576
  49.090         63.50	    11.269
  49.100         58.00	    10.770
  49.110         62.50	    11.180
  49.120         64.50	    11.358
  49.130         51.50	    10.149
  49.140         64.50	    11.358
  49.150         61.00	    11.045
  49.160         66.50	    11.533
  49.170         64.50	    11.358
  49.180         66.00	    11.489
  49.190         66.50	    11.533
  49.200         59.50	    10.909
  49.210         59.50	    10.909
  49.220         62.00	    11.136
  49.230         68.50	    11.705
  49.240         59.00	    10.863
  49.250         68.50	    11.705
  49.260         61.50	    11.091
  49.270         73.50	    12.124
  49.280         52.00	    10.198
  49.290         70.00	    11.832
  49.300         48.00	     9.798
  49.310         72.50	    12.042
  49.320         70.00	    11.832
  49.330         60.00	    10.954
  49.340         64.00	    11.314
  49.350         74.50	    12.207
  49.360         70.00	    11.832
  49.370         67.00	    11.576
  49.380         60.00	    10.954
  49.390         66.50	    11.533
  49.400         56.50	    10.630
  49.410         55.00	    10.488
  49.420         60.50	    11.000
  49.430         72.00	    12.000
  49.440         65.50	    11.446
  49.450         55.50	    10.536
  49.460         74.00	    12.166
  49.470         67.50	    11.619
  49.480         66.00	    11.489
  49.490         69.00	    11.747
  49.500         73.00	    12.083
  49.510         63.50	    11.269
  49.520         67.00	    11.576
  49.530         72.50	    12.042
  49.540         61.00	    11.045
  49.550         60.50	    11.000
  49.560         59.00	    10.863
  49.570         74.00	    12.166
  49.580         68.50	    11.705
  49.590         62.00	    11.136
  49.600         63.00	    11.225
  49.610         67.00	    11.576
  49.620         65.50	    11.446
  49.630         64.50	    11.358
  49.640         62.50	    11.180
  49.650         62.00	    11.136
  49.660         62.50	    11.180
  49.670         62.50	    11.180
  49.680         66.50	    11.533
  49.690         64.50	    11.358
  49.700         63.00	    11.225
  49.710         60.00	    10.954
  49.720         70.50	    11.874
  49.730         59.50	    10.909
  49.740         66.50	    11.533
  49.750         60.00	    10.954
  49.760         69.50	    11.790
  49.770         61.50	    11.091
  49.780         67.50	    11.619
  49.790         57.50	    10.724
  49.800         56.00	    10.583
  49.810         64.50	    11.358
  49.820         55.50	    10.536
  49.830         59.50	    10.909
  49.840         55.00	    10.488
  49.850         59.50	    10.909
  49.860         60.50	    11.000
  49.870         65.50	    11.446
  49.880         69.00	    11.747
  49.890         58.50	    10.817
  49.900         67.50	    11.619
  49.910         57.50	    10.724
  49.920         73.50	    12.124
  49.930         66.00	    11.489
  49.940         65.00	    11.402
  49.950         60.00	    10.954
  49.960         69.50	    11.790
  49.970         72.00	    12.000
  49.980         64.50	    11.358
  49.990         56.50	    10.630
  50.000         72.00	    12.000
  50.010         62.50	    11.180
  50.020         75.00	    12.247
  50.030         71.50	    11.958
  50.040         65.50	    11.446
  50.050         65.50	    11.446
  50.060         69.00	    11.747
  50.070         70.00	    11.832
  50.080         58.50	    10.817
  50.090         75.50	    12.288
  50.100         72.00	    12.000
  50.110         65.50	    11.446
  50.120         67.50	    11.619
  50.130         78.50	    12.530
  50.140         74.00	    12.166
  50.150         74.50	    12.207
  50.160         68.50	    11.705
  50.170         93.50	    13.675
  50.180         93.50	    13.675
  50.190        103.00	    14.353
  50.200         85.50	    13.077
  50.210         95.50	    13.820
  50.220         77.50	    12.450
  50.230         84.50	    13.000
  50.240         85.00	    13.038
  50.250         76.00	    12.329
  50.260         67.00	    11.576
  50.270         65.00	    11.402
  50.280         77.00	    12.410
  50.290         61.00	    11.045
  50.300         67.50	    11.619
  50.310         69.50	    11.790
  50.320         60.50	    11.000
  50.330         71.50	    11.958
  50.340         69.00	    11.747
  50.350         63.50	    11.269
  50.360         59.50	    10.909
  50.370         69.50	    11.790
  50.380         64.50	    11.358
  50.390         59.00	    10.863
  50.400         64.50	    11.358
  50.410         66.00	    11.489
  50.420         66.50	    11.533
  50.430         55.50	    10.536
  50.440         61.00	    11.045
  50.450         58.00	    10.770
  50.460         68.50	    11.705
  50.470         63.50	    11.269
  50.480         58.50	    10.817
  50.490         60.00	    10.954
  50.500         66.00	    11.489
  50.510         59.00	    10.863
  50.520         60.00	    10.954
  50.530         60.50	    11.000
  50.540         67.00	    11.576
  50.550         60.00	    10.954
  50.560         60.50	    11.000
  50.570         67.50	    11.619
  50.580         66.00	    11.489
  50.590         70.00	    11.832
  50.600         63.50	    11.269
  50.610         77.50	    12.450
  50.620         64.50	    11.358
  50.630         67.50	    11.619
  50.640         64.00	    11.314
  50.650         57.50	    10.724
  50.660         57.00	    10.677
  50.670         56.50	    10.630
  50.680         73.50	    12.124
  50.690         60.50	    11.000
  50.700         65.00	    11.402
  50.710         62.00	    11.136
  50.720         67.00	    11.576
  50.730         58.50	    10.817
  50.740         63.00	    11.225
  50.750         57.50	    10.724
  50.760         54.00	    10.392
  50.770         64.50	    11.358
  50.780         60.00	    10.954
  50.790         60.50	    11.000
  50.800         67.00	    11.576
  50.810         64.50	    11.358
  50.820         74.00	    12.166
  50.830         68.50	    11.705
  50.840         62.50	    11.180
  50.850         64.00	    11.314
  50.860         65.00	    11.402
  50.870         60.00	    10.954
  50.880         62.00	    11.136
  50.890         67.50	    11.619
  50.900         58.50	    10.817
  50.910         66.50	    11.533
  50.920         69.00	    11.747
  50.930         72.00	    12.000
  50.940         65.50	    11.446
  50.950         64.00	    11.314
  50.960         69.00	    11.747
  50.970         79.00	    12.570
  50.980         69.50	    11.790
  50.990         63.00	    11.225
  51.000         60.50	    11.000
  51.010         67.50	    11.619
  51.020         69.00	    11.747
  51.030         79.50	    12.610
  51.040         77.50	    12.450
  51.050         73.00	    12.083
  51.060         82.50	    12.845
  51.070         79.50	    12.610
  51.080         83.50	    12.923
  51.090         82.00	    12.806
  51.100         88.00	    13.266
  51.110         90.00	    13.416
  51.120         85.00	    13.038
  51.130         70.50	    11.874
  51.140         77.00	    12.410
  51.150         77.00	    12.410
  51.160         81.50	    12.767
  51.170         76.00	    12.329
  51.180         73.50	    12.124
  51.190         79.00	    12.570
  51.200         80.00	    12.649
  51.210         82.00	    12.806
  51.220         74.50	    12.207
  51.230         81.00	    12.728
  51.240         95.00	    13.784
  51.250         93.00	    13.638
  51.260         97.50	    13.964
  51.270         98.50	    14.036
  51.280         93.00	    13.638
  51.290        106.50	    14.595
  51.300        108.50	    14.731
  51.310        101.50	    14.248
  51.320        116.50	    15.264
  51.330        115.00	    15.166
  51.340        117.00	    15.297
  51.350        108.50	    14.731
  51.360         99.50	    14.107
  51.370        114.00	    15.100
  51.380        132.50	    16.279
  51.390        136.50	    16.523
  51.400        133.50	    16.340
  51.410        155.50	    17.635
  51.420        171.00	    18.493
  51.430        178.50	    18.894
  51.440        231.50	    21.517
  51.450        301.50	    24.556
  51.460        387.00	    27.821
  51.470        499.00	    31.591
  51.480        678.50	    36.837
  51.490        882.50	    42.012
  51.500       1127.50	    47.487
  51.510       1345.50	    51.875
  51.520       1488.00	    54.553
  51.530       1499.50	    54.763
  51.540       1406.50	    53.038
  51.550       1161.00	    48.187
  51.560        854.50	    41.340
  51.570        644.00	    35.889
  51.580        488.00	    31.241
  51.590        361.00	    26.870
  51.600        297.00	    24.372
  51.610        259.00	    22.760
  51.620        226.00	    21.260
  51.630        201.50	    20.075
  51.640        178.50	    18.894
  51.650        180.00	    18.974
  51.660        174.50	    18.682
  51.670        158.50	    17.804
  51.680        175.50	    18.735
  51.690        147.00	    17.146
  51.700        127.50	    15.969
  51.710        129.50	    16.093
  51.720        127.00	    15.937
  51.730        137.00	    16.553
  51.740        133.00	    16.310
  51.750        118.00	    15.362
  51.760        115.00	    15.166
  51.770         90.00	    13.416
  51.780        108.50	    14.731
  51.790         90.00	    13.416
  51.800        106.00	    14.560
  51.810         93.50	    13.675
  51.820         87.50	    13.229
  51.830         99.00	    14.071
  51.840         76.00	    12.329
  51.850         84.50	    13.000
  51.860         82.50	    12.845
  51.870         89.50	    13.379
  51.880         84.50	    13.000
  51.890         77.00	    12.410
  51.900         69.50	    11.790
  51.910         73.00	    12.083
  51.920         77.00	    12.410
  51.930         82.00	    12.806
  51.940         77.50	    12.450
  51.950         80.00	    12.649
  51.960         83.50	    12.923
  51.970         85.50	    13.077
  51.980         81.00	    12.728
  51.990         76.00	    12.329
  52.000         66.50	    11.533
  52.010         70.50	    11.874
  52.020         80.50	    12.689
  52.030         69.00	    11.747
  52.040         72.50	    12.042
  52.050         72.00	    12.000
  52.060         83.50	    12.923
  52.070         69.00	    11.747
  52.080         66.00	    11.489
  52.090         80.00	    12.649
  52.100         69.00	    11.747
  52.110         81.00	    12.728
  52.120         70.00	    11.832
  52.130         84.50	    13.000
  52.140         82.50	    12.845
  52.150         72.50	    12.042
  52.160         69.00	    11.747
  52.170         73.50	    12.124
  52.180         79.50	    12.610
  52.190         78.00	    12.490
  52.200         83.00	    12.884
  52.210         68.00	    11.662
  52.220         82.00	    12.806
  52.230         78.00	    12.490
  52.240         81.00	    12.728
  52.250         78.50	    12.530
  52.260         80.00	    12.649
  52.270         76.00	    12.329
  52.280         97.00	    13.928
  52.290        103.50	    14.387
  52.300        111.50	    14.933
  52.310         94.50	    13.748
  52.320         95.50	    13.820
  52.330        100.00	    14.142
  52.340         98.00	    14.000
  52.350        100.00	    14.142
  52.360        110.00	    14.832
  52.370         92.50	    13.601
  52.380        102.00	    14.283
  52.390        108.00	    14.697
  52.400        116.00	    15.232
  52.410        106.50	    14.595
  52.420        124.00	    15.748
  52.430        131.00	    16.186
  52.440        125.50	    15.843
  52.450        150.00	    17.321
  52.460        163.00	    18.055
  52.470        175.50	    18.735
  52.480        202.00	    20.100
  52.490        295.50	    24.310
  52.500        376.00	    27.423
  52.510        537.50	    32.787
  52.520        812.00	    40.299
  52.530       1100.00	    46.904
  52.540       1301.00	    51.010
  52.550       1400.00	    52.915
  52.560       1279.50	    50.587
  52.570       1115.00	    47.223
  52.580        817.50	    40.435
  52.590        570.00	    33.764
  52.600        371.00	    27.240
  52.610        274.50	    23.431
  52.620        247.50	    22.249
  52.630        258.50	    22.738
  52.640        291.50	    24.145
  52.650        329.50	    25.671
  52.660        461.00	    30.364
  52.670        613.00	    35.014
  52.680        696.00	    37.310
  52.690        742.00	    38.523
  52.700        710.00	    37.683
  52.710        641.50	    35.819
  52.720        494.00	    31.432
  52.730        357.00	    26.721
  52.740        259.50	    22.782
  52.750        181.00	    19.026
  52.760        149.00	    17.263
  52.770        145.00	    17.029
  52.780        133.00	    16.310
  52.790        120.50	    15.524
  52.800        123.00	    15.684
